id,name,team,position,aliases,espn_id,rank,depth_pos,depth_order,injury_status,years_exp,age,adp,adp_stdev
nfl-11796,Khristian Boyd,NO,DL,,,9999999,NT,3,,2,26,,
nfl-11675,Kool-Aid McKinstry,NO,DB,,,999,LCB,1,,2,23,,
nfl-13509,Lorenzo Styles,NO,DB,,,9999999,FS,2,,0,23,,
nfl-8390,Martin Emerson,NO,DB,,,9999999,LCB,2,,4,25,,
nfl-11895,Mason Tipton,NO,WR,,,999,WR,6,PUP,2,25,,
nfl-13643,Michael Heldman,NO,DE,,,9999999,DL,,,0,23,,
nfl-12960,Mike Reid,NO,CB,,,9999999,DB,,,1,24,,
nfl-12480,Moliki Matavao,NO,TE,,,999,TE,4,,1,23,,
nfl-11844,Myles Cole,NO,LB,,,9999999,LDE,3,,2,26,,
nfl-5043,Nathan Shepherd,NO,DT,,4076951,9999999,RDE,2,,8,32,,
nfl-10964,Nick Saldiveri,NO,OL,,,9999999,OL,,PUP,3,25,,
nfl-5857,Noah Fant,NO,TE,,4036131,999,TE,2,,7,28,,
nfl-13319,Oscar Delp,NO,TE,,,999,TE,3,,0,23,,
nfl-7647,Pete Werner,NO,LB,,,999,RILB,1,,5,27,,
nfl-12638,Quincy Riley,NO,CB,,,9999999,RCB,1,,1,25,,
nfl-11330,Rejzohn Wright,NO,CB,,,9999999,DB,,,3,25,,
nfl-10221,Ronnie Bell,NO,WR,,,999,WR,7,,3,26,,
nfl-8528,Ryan Wright,NO,P,,,9999999,P,,,4,26,,
nfl-11562,Spencer Rattler,NO,QB,,,999,QB,2,,2,25,,
nfl-13556,TJ Hall,NO,CB,T.J. Hall,,9999999,DB,,,0,22,,
nfl-11670,Taliese Fuaga,NO,OL,,,9999999,OL,,,2,24,,
nfl-11145,Tanner Brown,NO,K,,,999,K,2,,3,26,,
nfl-7036,Terrell Burgess,NO,DB,,4035663,9999999,SS,3,,6,27,,
nfl-13030,Torricelli Simpkins,NO,OL,,,9999999,OL,,,1,24,,
nfl-7543,Travis Etienne,NO,RB,,,30,RB,1,,5,27,36.8,3.6
nfl-9492,Trey Palmer,NO,WR,,,999,WR,8,,3,25,,
nfl-12079,Treyton Welch,NO,TE,,,9999999,TE,6,,2,25,,
nfl-8230,Ty Chandler,NO,RB,,,999,RB,5,,4,28,,
nfl-12545,Tyler Shough,NO,QB,,,81,QB,1,,1,26,137.2,9.6
nfl-10889,Tyree Wilson,NO,LB,,,9999999,ROLB,2,,3,26,,
nfl-12618,Vernon Broughton,NO,DT,,,9999999,LDE,2,,1,25,,
nfl-7798,William Sherman,NO,T,,,9999999,OL,,,5,27,,
nfl-12780,Xavier Truss,NO,OT,,,9999999,OL,,,1,25,,
nfl-7538,Zach Wilson,NO,QB,,,999,QB,3,,5,27,,
nfl-3882,Zach Wood,NO,LS,,2575788,9999999,LS,,,10,33,,
nfl-8799,Zaire Mitchell-Paden,NO,TE,,,999,TE,5,,4,26,,
nfl-13927,Zxavian Harris,NO,DL,,,9999999,DL,,PUP,0,22,,
nfl-5668,Aaron Stinnie,NYG,G,,3049339,9999999,OL,,,8,32,,
nfl-12574,Abdul Carter,NYG,DL,,,144,ROLB,1,Questionable,1,22,,
nfl-6810,Andrew Thomas,NYG,T,,4259566,9999999,OL,,Questionable,6,27,,
nfl-11108,Anfernee Orji,NYG,LB,,,9999999,LB,,,3,25,,
nfl-13869,Anquin Barnes,NYG,DT,,,9999999,DL,,,0,3,,
nfl-7970,Ar'Darius Washington,NYG,DB,,,9999999,NB,2,,5,26,,
nfl-11440,Art Green,NYG,CB,,,9999999,DB,,,3,26,,
nfl-13377,Arvell Reese,NYG,LB,,,134,LILB,1,,0,20,,
nfl-11951,Beau Brade,NYG,DB,,,9999999,SS,3,,2,24,,
nfl-12889,Beaux Collins,NYG,WR,,,999,WR,11,Questionable,1,23,,
nfl-13832,Ben Mann,NYG,LS,,,9999999,LS,,,0,,,
nfl-13066,Ben Sauls,NYG,K,,,326,K,1,,1,25,,
nfl-13532,Bobby Jamison-Travis,NYG,DL,,,9999999,NT,3,,0,25,,
nfl-3357,Brandon Allen,NYG,QB,,2574511,999,QB,3,,10,33,,
nfl-5121,Braxton Berrios,NYG,WR,,3123075,999,WR,9,,8,30,,
nfl-5862,Brian Burns,NYG,DE,,4035631,143,LOLB,1,,7,28,,
nfl-12131,Bryan Hudson,NYG,OL,,,9999999,OL,,,2,25,,
nfl-11098,Caleb Murphy,NYG,DE,,,9999999,LOLB,3,,3,26,,
nfl-8125,Calvin Austin,NYG,WR,,,999,WR,4,,4,27,,
nfl-12481,Cam Skattebo,NYG,RB,,,39,RB,1,,1,24,30.7,3.5
nfl-7693,Chauncey Golston,NYG,DE,,,9999999,LDE,2,,5,28,,
nfl-3048,Chris Manhertz,NYG,TE,,2531358,9999999,TE,5,,11,34,,
nfl-13367,Colton Hood,NYG,DB,,,363,RCB,2,,0,21,,
nfl-11801,DJ James,NYG,CB,D.J. James,,9999999,DB,,,2,25,,
nfl-3322,DJ Reader,NYG,DT,D.J. Reader,2977670,9999999,NT,1,,10,32,,
nfl-12888,Dalen Cambre,NYG,WR,,,999,WR,12,,1,25,,
nfl-13949,Damon Bankston,NYG,RB,,,9999999,RB,6,,0,23,,
nfl-8469,Daniel Faalele,NYG,T,,,9999999,OL,,,4,26,,
nfl-11654,Dante Miller,NYG,RB,,,9999999,RB,5,,2,27,,
nfl-12581,Darius Alexander,NYG,DL,,,9999999,RDE,1,,1,25,,
nfl-11807,Darius Muasau,NYG,LB,,,9999999,LILB,3,,2,25,,
nfl-6149,Darius Slayton,NYG,WR,,3916945,999,WR,2,,7,29,,
nfl-7090,Darnell Mooney,NYG,WR,,4040655,194,WR,3,,6,28,168.9,20.0
nfl-10878,Deonte Banks,NYG,DB,,,9999999,DB,,,3,25,,
nfl-6130,Devin Singletary,NYG,RB,,4040761,999,RB,3,,7,28,,
nfl-13833,Dominic Zvada,NYG,K,,,330,K,2,,0,22,,
nfl-11700,Dru Phillips,NYG,DB,,,999,NB,1,,2,24,,
nfl-5534,Elijah Campbell,NYG,DB,,3932901,9999999,FS,2,,8,30,,
nfl-10223,Eric Gray,NYG,RB,,,999,RB,4,,3,26,,
nfl-8443,Evan Neal,NYG,OL,,,9999999,OL,,,4,25,,
nfl-13449,Francis Mauigoa,NYG,OT,,,9999999,OL,,,0,21,,
nfl-7630,Greg Newsome,NYG,CB,,,9999999,RCB,1,,5,26,,
nfl-6699,Gunner Olszewski,NYG,WR,,4424106,999,WR,15,IR,7,29,,
nfl-6920,Isaiah Hodgins,NYG,WR,,4242540,9999999,WR,8,,6,27,,
nfl-8131,Isaiah Likely,NYG,TE,,,113,TE,1,,4,26,140.1,18.7
nfl-13530,J.C. Davis,NYG,OT,JC Davis,,9999999,OL,,,0,22,,
nfl-13531,Jack Kelly,NYG,LB,,,9999999,RILB,2,,0,23,,
nfl-12382,Jake Kubas,NYG,OG,,,9999999,OL,,,2,25,,
nfl-9497,Jalin Hyatt,NYG,WR,,,999,WR,10,,3,24,,
nfl-2306,Jameis Winston,NYG,QB,,2969939,409,QB,2,,11,32,,
nfl-11001,Jarrick Bernard-Converse,NYG,CB,,,9999999,DB,,,3,26,,
nfl-14053,Jarrod Gray,NYG,OL,,,9999999,OL,,,0,,,
nfl-7816,Jason Pinnock,NYG,CB,,,9999999,SS,2,,5,27,,
nfl-12508,Jaxson Dart,NYG,QB,,,24,QB,1,,1,23,103.9,13.0
nfl-4190,Jermaine Eluemunor,NYG,OL,,3115303,9999999,OL,,,9,31,,
nfl-7666,Jevon Holland,NYG,DB,,,384,FS,1,Questionable,5,26,,
nfl-10896,John Michael Schmitz,NYG,OL,,,9999999,OL,,,3,27,,
nfl-6980,Jon Runyan,NYG,G,,3929936,9999999,OL,,,6,28,,
nfl-8467,Jordan Stout,NYG,P,,,9999999,P,,,4,28,,
nfl-4371,Josh Tupou,NYG,DT,,2979632,9999999,RDE,3,,9,32,,
nfl-8455,Joshua Ezeudu,NYG,OL,,,9999999,OL,,,4,26,,
nfl-4040,JuJu Smith-Schuster,NYG,WR,,3120348,999,WR,6,Questionable,9,29,,
nfl-8355,Kayvon Thibodeaux,NYG,DL,,,252,ROLB,2,,4,25,,
nfl-6864,Khalid Kareem,NYG,DE,,4039029,9999999,LOLB,2,,6,28,,
nfl-12716,Korie Black,NYG,CB,,,9999999,LCB,3,,1,24,,
nfl-6948,Leki Fotu,NYG,DT,,4035666,9999999,NT,2,,6,27,,
nfl-3888,Lucas Patrick,NYG,G,,2576736,9999999,OL,,,10,33,,
nfl-13285,Malachi Fields,NYG,WR,,,210,WR,5,,0,22,,
nfl-11632,Malik Nabers,NYG,WR,,,27,WR,1,Questionable,2,23,34.6,4.7
nfl-12582,Marcus Mbow,NYG,OL,,,9999999,OL,,,1,23,,
nfl-6838,Marlon Davidson,NYG,DE,,4035494,9999999,DL,,,6,28,,
nfl-8396,Micah McFadden,NYG,LB,,,467,LILB,2,,4,26,,
nfl-11029,Nic Jones,NYG,CB,,,9999999,NB,3,,3,24,,
nfl-2078,Odell Beckham,NYG,WR,,16733,999,WR,7,,12,33,,
nfl-4353,Patrick Ricard,NYG,FB,,2975417,999,FB,1,,9,32,,
nfl-7669,Paulson Adebo,NYG,CB,,,451,LCB,1,,5,27,,
nfl-8578,Raheem Layne,NYG,DB,,,9999999,FS,3,,4,27,,
nfl-11899,Rico Payton,NYG,CB,,,9999999,DB,,IR,2,26,,
nfl-3526,Roy Robertson-Harris,NYG,DE,,2574891,9999999,DL,,PUP,10,33,,
nfl-11421,Ryan Miller,NYG,WR,,,9999999,WR,14,,3,26,,
nfl-13882,Ryan Schernecke,NYG,OL,,,9999999,OL,,,0,,,
nfl-8492,Sam Roberts,NYG,DE,,,9999999,RDE,2,,4,28,,
nfl-2033,Shelby Harris,NYG,DE,,16837,9999999,LDE,1,,12,34,,
nfl-8849,Tanner Conner,NYG,TE,,,999,TE,5,,4,28,,
nfl-13868,Thaddeus Dixon,NYG,CB,,,9999999,DB,,IR,0,24,,
nfl-11597,Theo Johnson,NYG,TE,,,144,TE,2,,2,25,,
nfl-12715,Thomas Fidone,NYG,TE,,,999,TE,4,,1,23,,
nfl-13137,Trace Ford,NYG,DL,,,9999999,ROLB,3,,1,25,,
nfl-4968,Tremaine Edmunds,NYG,LB,,3929950,225,RILB,1,,8,28,,
nfl-14062,Tyler Moore,NYG,TE,,,9999999,,,,0,,,
nfl-11674,Tyler Nubin,NYG,DB,,,271,SS,1,,2,25,,
nfl-11655,Tyrone Tracy,NYG,RB,,,110,RB,2,,2,26,155.2,17.5
nfl-11306,Xavier Gipson,NYG,WR,,,999,WR,13,,3,25,,
nfl-10924,Zacch Pickens,NYG,DL,,,9999999,DL,,,3,26,,
nfl-11000,Zaire Barnes,NYG,LB,,,9999999,RILB,3,,3,26,,
nfl-11625,Adonai Mitchell,NYJ,WR,,,162,WR,2,,2,23,161.2,10.7
nfl-7698,Andre Cisco,NYJ,DB,,,9999999,FS,1,Questionable,5,26,,
nfl-6323,Andrew Beck,NYJ,RB,,3125107,999,FB,1,,7,30,,
nfl-13539,Anez Cooper,NYJ,G,,,9999999,OL,,,0,22,,
nfl-12539,Arian Smith,NYJ,WR,,,999,WR,6,,1,24,,
nfl-12572,Armand Membou,NYJ,OL,,,9999999,OL,,,1,22,,
nfl-12076,Austin McNamara,NYJ,P,,,9999999,P,,,2,25,,
nfl-12601,Azareye'h Thomas,NYJ,DB,,,9999999,LCB,2,,1,22,,
nfl-8157,Bailey Zappe,NYJ,QB,,,999,QB,4,,4,27,,
nfl-13926,Ben Barten,NYJ,DL,,,9999999,DL,,,0,24,,
nfl-12538,Brady Cook,NYJ,QB,,,999,QB,3,,1,24,,
nfl-11576,Braelon Allen,NYJ,RB,,,135,RB,2,,2,22,162.6,16.9
nfl-12030,Braiden McGregor,NYJ,DE,,,9999999,ROLB,3,,2,25,,
nfl-7685,Brandon Stephens,NYJ,DB,,,9999999,RCB,1,Questionable,5,28,,
nfl-8155,Breece Hall,NYJ,RB,,,27,RB,1,,4,25,28.1,2.9
nfl-8046,Brendon White,NYJ,LB,,,,,,,1,,,
nfl-13303,Cade Klubnik,NYJ,QB,,,398,QB,2,,0,22,,
nfl-8258,Cade York,NYJ,K,,,350,K,2,,4,25,,
nfl-12906,Cam Camper,NYJ,WR,,,999,WR,12,,1,24,,
nfl-13826,Caullin Lacy,NYJ,WR,,,9999999,WR,8,,0,24,,
nfl-13839,Chase Curtis,NYJ,TE,,,9999999,TE,5,,0,,,
nfl-14051,Chase Wilson,NYJ,LB,,,9999999,LB,,,0,,,
nfl-5023,Chukwuma Okorafor,NYJ,OL,,3129473,9999999,OL,,,8,28,,
nfl-14069,Connor Hulstein,NYJ,TE,,,9999999,,,,0,,,
nfl-14050,Courtland Ford,NYJ,OL,,,9999999,OL,,,0,,,
nfl-13386,D'Angelo Ponds,NYJ,DB,,,404,NB,1,Questionable,0,21,,
nfl-13326,DT Sheffield,NYJ,WR,D.T. Sheffield,,999,WR,9,,0,25,,
nfl-12892,Da'Quan Felton,NYJ,WR,,,9999999,,,Questionable,1,25,,
nfl-8395,Dane Belton,NYJ,DB,,,999,SS,2,,4,25,,
nfl-13504,Darrell Jackson,NYJ,DT,,,9999999,NT,2,,0,23,,
nfl-13363,David Bailey,NYJ,LB,,,182,LOLB,1,,0,22,,
nfl-3281,David Onyemata,NYJ,DT,,4002046,9999999,LDE,1,,10,33,,
nfl-13438,DeaMonte Trayanum,NYJ,RB,,,9999999,RB,6,,0,24,,
nfl-12920,Dean Clark,NYJ,DB,,,9999999,FS,3,,1,25,,
nfl-1052,Demario Davis,NYJ,LB,,14958,313,RILB,1,,14,37,,
nfl-8458,Dylan Parham,NYJ,OL,,,9999999,OL,,,4,26,,
nfl-12238,Eric Watts,NYJ,DL,,,9999999,LDE,3,,2,25,,
nfl-8146,Garrett Wilson,NYJ,WR,,,38,WR,1,,4,26,28.2,3.1
nfl-1373,Geno Smith,NYJ,QB,,15864,260,QB,1,,13,35,,
nfl-5049,Harrison Phillips,NYJ,DT,,3117255,9999999,RDE,1,,8,30,,
nfl-11571,Isaiah Davis,NYJ,RB,,,999,RB,3,,2,24,,
nfl-11608,Isaiah Williams,NYJ,WR,,,999,WR,5,,2,25,,
nfl-7880,Jack Heflin,NYJ,DT,,,9999999,RDE,3,,5,28,,
nfl-14023,Jaden Keller,NYJ,LB,,,9999999,RILB,3,,0,,,
nfl-13859,Jalen Walthall,NYJ,WR,,,9999999,WR,13,IR,0,23,,
nfl-12925,Jamaal Pritchett,NYJ,WR,,,999,WR,7,,1,23,,
nfl-7841,Jamien Sherwood,NYJ,LB,,,94,LILB,1,,5,26,,
nfl-12056,Jarius Monroe,NYJ,CB,,,9999999,DB,,,2,25,,
nfl-11766,Jarvis Brownlee,NYJ,DB,,,999,NB,2,Questionable,2,25,,
nfl-5119,Jason Sanders,NYJ,K,,3124679,999,K,1,,8,30,,
nfl-8219,Jelani Woods,NYJ,TE,,,999,TE,4,,4,27,,
nfl-8145,Jeremy Ruckert,NYJ,TE,,,999,TE,3,,4,25,,
nfl-10907,Joe Tippmann,NYJ,OL,,,9999999,OL,,,3,25,,
nfl-12923,Jordan Clark,NYJ,DB,,,9999999,NB,3,,1,25,,
nfl-7678,Joseph Ossai,NYJ,DE,,,999,ROLB,1,PUP,5,26,,
nfl-7645,Josh Myers,NYJ,OL,,,9999999,OL,,,5,28,,
nfl-11846,Jowon Briggs,NYJ,DE,,,9999999,LDE,2,,2,24,,
nfl-11395,Keidron Smith,NYJ,DB,,,9999999,SS,4,,3,26,,
nfl-7720,Kene Nwangwu,NYJ,RB,,,9999999,RB,4,,5,28,,
nfl-13330,Kenyon Sadiq,NYJ,TE,,,109,TE,1,Questionable,0,21,161.3,20.7
nfl-12666,Kiko Mauigoa,NYJ,LB,,,999,RILB,2,Questionable,1,23,,
nfl-8382,Kingsley Enagbare,NYJ,DL,,,9999999,LOLB,2,,4,26,,
nfl-8776,Kingsley Jonathan,NYJ,DT,,,9999999,DL,,,4,28,,
nfl-12701,Kobe King,NYJ,LB,,,9999999,LB,,IR,1,23,,
nfl-12429,Kohl Levao,NYJ,OL,,,9999999,OL,,,3,28,,
nfl-7792,Landon Young,NYJ,T,,,9999999,OL,,,5,28,,
nfl-12426,Liam Fornadel,NYJ,OL,,,9999999,OL,,,3,27,,
nfl-12639,Malachi Moore,NYJ,DB,,,9999999,FS,2,,1,24,,
nfl-13825,Malik McClain,NYJ,WR,,,9999999,WR,10,,0,,,
nfl-8618,Marcelino McCrary-Ball,NYJ,LB,,,9999999,LILB,2,,4,27,,
nfl-8507,Marquis Hayes,NYJ,OL,,,9999999,OL,,,4,27,,
nfl-12498,Mason Taylor,NYJ,TE,,,138,TE,2,,1,22,,
nfl-8468,Max Mitchell,NYJ,T,,,9999999,OL,,,4,26,,
nfl-10877,Mazi Smith,NYJ,DL,,,9999999,NT,3,,3,25,,
nfl-4963,Minkah Fitzpatrick,NYJ,DB,,3925345,445,SS,1,,8,29,,
nfl-13874,Mory Bamba,NYJ,CB,,,9999999,LCB,3,,0,25,,
nfl-7012,Mykal Walker,NYJ,LB,,4243009,9999999,LILB,3,,6,28,,
nfl-7687,Nahshon Wright,NYJ,CB,,,999,LCB,1,,5,27,,
nfl-13951,Nathan Voorhis,NYJ,DE,,,9999999,DL,,,0,,,
nfl-11671,Olu Fashanu,NYJ,OL,,,9999999,OL,,,2,23,,
nfl-13276,Omar Cooper,NYJ,WR,,,146,SWR,3,,0,22,162.1,16.5
nfl-13262,Paschal Ekeji,NYJ,DE,,,9999999,DL,,,1,24,,
nfl-13181,Payton Page,NYJ,DT,,,9999999,RDE,2,,1,23,,
nfl-12884,Quincy Skinner,NYJ,WR,,,999,SWR,,,1,23,,
nfl-11755,Qwan'tez Stiggers,NYJ,CB,,,9999999,RCB,2,Questionable,2,24,,
nfl-13873,Sam Scott,NYJ,RB,,,9999999,RB,5,,0,,,
nfl-8478,Samuel Womack,NYJ,CB,,,9999999,DB,,,4,27,,
nfl-11691,T'Vondre Sweat,NYJ,DL,,,9999999,NT,1,PUP,2,25,,
nfl-4325,Thomas Hennessy,NYJ,LS,,2983155,9999999,LS,,,9,32,,
nfl-4351,Tim Patrick,NYJ,WR,,3134353,999,WR,4,,9,32,,
nfl-7707,Tre Brown,NYJ,CB,,,9999999,RCB,3,,5,28,,
nfl-12655,Tyler Baron,NYJ,DE,,,9999999,LOLB,3,PUP,1,24,,
nfl-13567,VJ Payne,NYJ,DB,V.J. Payne,,9999999,SS,3,,0,22,,
nfl-10883,Will McDonald,NYJ,DE,,,373,ROLB,2,,3,27,,
nfl-13950,Xavier Hill,NYJ,OL,,,9999999,OL,,,0,,,
nfl-8926,Xavier Newman,NYJ,OL,,,9999999,OL,,,4,27,,
nfl-6802,A.J. Epenesa,PHI,DE,AJ Epenesa,4240585,9999999,ROLB,3,,6,27,,
nfl-7686,Ambry Thomas,PHI,CB,,,9999999,DB,,,5,26,,
nfl-12102,Andre' Sam,PHI,DB,,,9999999,FS,3,,2,27,,
nfl-12604,Andrew Mukuba,PHI,DB,,,999,FS,1,,1,23,,
nfl-829,Andy Dalton,PHI,QB,,14012,9999999,QB,2,,15,38,,
nfl-8325,Arnold Ebiketie,PHI,DL,,,9999999,ROLB,2,,4,27,,
nfl-6950,Braden Mann,PHI,P,,4035239,9999999,P,,,6,28,,
nfl-14049,Brandon Hayes,PHI,WR,,,9999999,SWR,,,0,,,
nfl-8414,Britain Covey,PHI,WR,,,999,WR,8,Questionable,4,29,,
nfl-10925,Byron Young,PHI,DL,,,9999999,RDE,2,,3,25,,
nfl-8453,Cam Jurgens,PHI,OL,,,9999999,OL,,,4,26,,
nfl-10210,Cameron Latu,PHI,TE,,,999,TE,6,,3,26,,
nfl-12586,Cameron Williams,PHI,OL,,,9999999,OL,,,1,22,,
nfl-11582,Carson Steele,PHI,RB,,,999,FB,1,,2,23,,
nfl-8369,Chance Campbell,PHI,LB,,,9999999,RILB,3,,4,26,,
nfl-4935,Charles Walker,PHI,DT,,,9999999,,,,1,,,
nfl-13335,Cole Payton,PHI,QB,,,999,QB,4,,0,23,,
nfl-13561,Cole Wisniewski,PHI,DB,,,9999999,FS,2,Questionable,0,24,,
nfl-11678,Cooper DeJean,PHI,DB,,,511,NB,1,,2,23,,
nfl-13331,Dae'Quan Wright,PHI,TE,,,999,TE,8,,0,22,,
nfl-5022,Dallas Goedert,PHI,TE,,3121023,94,TE,1,,8,31,104.6,19.0
nfl-8129,Dameon Pierce,PHI,RB,,,999,RB,4,,4,26,,
nfl-8176,Danny Gray,PHI,WR,,,999,WR,11,,4,27,,
nfl-13150,Darius Cooper,PHI,WR,,,999,WR,7,,1,24,,
nfl-7525,DeVonta Smith,PHI,WR,,,39,WR,1,Questionable,5,27,28.9,3.5
nfl-13591,Deontae Lawson,PHI,LB,,,9999999,LILB,3,,0,23,,
nfl-9486,Dontayvion Wicks,PHI,WR,,,999,WR,3,,3,25,173.0,12.0
nfl-12663,Drew Kendall,PHI,C,,,9999999,OL,,,1,24,,
nfl-6690,Duplicate Player,PHI,CB,,4423369,9999999,,,,0,,,
nfl-11304,E.J. Jenkins,PHI,TE,EJ Jenkins,,999,TE,7,,3,27,,
nfl-13349,Eli Stowers,PHI,TE,,,140,TE,2,,0,23,,
nfl-7561,Elijah Mitchell,PHI,RB,,,999,RB,5,,5,28,,
nfl-7596,Elijah Moore,PHI,WR,,,999,WR,5,,5,26,,
nfl-8114,Erik Ezukanma,PHI,WR,,,999,WR,12,,4,26,,
nfl-6024,Fred Johnson,PHI,T,,3915106,9999999,OL,,,7,29,,
nfl-12071,Gabe Hall,PHI,DT,,,9999999,LDE,2,,2,25,,
nfl-8177,Grant Calcaterra,PHI,TE,,,999,TE,4,,4,27,,
nfl-12869,Hollin Pierce,PHI,OT,,,9999999,OL,,,1,25,,
nfl-5452,J.T. Gray,PHI,DB,JT Gray,3115481,9999999,SS,3,,8,30,,
nfl-11412,Jacob Sykes,PHI,DE,,,9999999,,,,2,26,,
nfl-13822,Jaeden Roberts,PHI,OL,,,9999999,OL,,Questionable,0,23,,
nfl-4195,Jake Elliott,PHI,K,,3050478,221,K,1,,9,31,,
nfl-12795,Jake Majors,PHI,OL,,,9999999,OL,,,1,24,,
nfl-10963,Jakorian Bennett,PHI,DB,,,9999999,LCB,2,,3,25,,
nfl-10888,Jalen Carter,PHI,DL,,,289,RDE,1,,3,25,,
nfl-6904,Jalen Hurts,PHI,QB,,4040715,26,QB,1,,6,27,75.1,8.5
nfl-11703,Jalyx Hunt,PHI,DE,,,9999999,ROLB,1,,2,25,,
nfl-11752,Jeremiah Trotter,PHI,LB,,,9999999,RILB,2,,2,23,,
nfl-12566,Jihaad Campbell,PHI,LB,,,210,RILB,1,,1,22,,
nfl-11097,John Ojukwu,PHI,OT,,,9999999,OL,,,3,27,,
nfl-4314,Johnny Mundt,PHI,TE,,3052096,9999999,TE,3,,9,31,,
nfl-11636,Johnny Wilson,PHI,WR,,,999,WR,6,,2,25,,
nfl-6900,Jonathan Greenard,PHI,DE,,3916409,248,LOLB,1,PUP,6,29,,
nfl-3415,Jonathan Jones,PHI,DB,,2971027,9999999,NB,2,,10,32,,
nfl-8269,Jordan Davis,PHI,DL,,,999,NT,1,,4,26,,
nfl-5362,Jordan Mailata,PHI,T,,4334215,9999999,OL,,,8,29,,
nfl-10998,Jose Ramirez,PHI,DL,,,9999999,LB,,,3,27,,
nfl-13824,Joshua Weru,PHI,DE,,,9999999,LB,,,0,,,
nfl-13823,Kapena Gushiken,PHI,DB,,,9999999,NB,3,,0,23,,
nfl-10962,Kelee Ringo,PHI,DB,,,9999999,RCB,2,,3,24,,
nfl-13562,Keyshawn James-Newby,PHI,DE,,,9999999,LOLB,3,Questionable,0,23,,
nfl-7665,Landon Dickerson,PHI,OL,,,9999999,OL,,,5,27,,
nfl-1340,Lane Johnson,PHI,T,,15797,9999999,OL,,,13,36,,
nfl-12678,Mac McWilliams,PHI,CB,,,9999999,LCB,3,,1,24,,
nfl-13294,Makai Lemon,PHI,WR,,,77,WR,2,Questionable,0,22,105.4,7.9
nfl-6284,Marcus Epps,PHI,DB,,3139368,9999999,SS,1,,7,30,,
nfl-13465,Markel Bell,PHI,OT,,,9999999,OL,,,0,22,,
nfl-5848,Marquise Brown,PHI,WR,,4241372,999,WR,4,,7,29,,
nfl-13877,Maximus Pulley,PHI,DB,,,9999999,DB,,,0,,,
nfl-13537,Micah Morris,PHI,G,,,9999999,OL,,Questionable,0,22,,
nfl-7835,Michael Carter,PHI,CB,,,9999999,RB,4,,5,27,,
nfl-5869,Michael Jordan,PHI,G,,4040622,9999999,OL,,,7,28,,
nfl-11030,Moro Ojomo,PHI,DE,,,9999999,LDE,1,,3,24,,
nfl-12709,Myles Hinton,PHI,OT,,,9999999,OL,,,1,24,,
nfl-10873,Nolan Smith,PHI,LB,,,394,LOLB,2,,3,25,,
nfl-6927,Quez Watkins,PHI,WR,,4050373,9999999,WR,9,,6,28,,
nfl-11662,Quinyon Mitchell,PHI,CB,,,999,LCB,1,,2,25,,
nfl-8374,Riq Woolen,PHI,DB,,,9999999,RCB,1,,4,27,,
nfl-13821,Rocco Underwood,PHI,LS,,,9999999,LS,,,0,,,
nfl-8235,Samori Toure,PHI,WR,,,9999999,WR,10,,4,28,,
nfl-4866,Saquon Barkley,PHI,RB,,3929630,13,RB,1,,8,29,18.7,3.2
nfl-7830,Shaun Wade,PHI,CB,,,9999999,DB,,,5,27,,
nfl-12667,Smael Mondon,PHI,LB,,,9999999,LILB,2,,1,23,,
nfl-8583,Stone Smartt,PHI,TE,,,9999999,TE,5,,4,27,,
nfl-9225,Tank Bigsby,PHI,RB,,,147,RB,2,,3,23,161.6,17.9
nfl-9230,Tanner McKee,PHI,QB,,,999,QB,3,,3,26,,
nfl-8321,Tariq Castro-Fields,PHI,DB,,,9999999,RCB,3,,4,27,,
nfl-13820,Tucker Large,PHI,DB,,,9999999,DB,,PUP,0,,,
nfl-12651,Ty Robinson,PHI,DT,,,9999999,NT,2,,1,25,,
nfl-10920,Tyler Steen,PHI,OL,,,9999999,OL,,,3,26,,
nfl-13560,Uar Bernard,PHI,DT,,,9999999,RDE,3,,0,,,
nfl-11577,Will Shipley,PHI,RB,,,999,RB,3,,2,23,,
nfl-13004,Willie Lampkin,PHI,OL,,,9999999,OL,,,1,24,,
nfl-6815,Zack Baun,PHI,LB,,3917657,103,LILB,1,,6,29,,
nfl-14057,Zion Wilson,PHI,DT,,,9999999,NT,3,,0,,,
nfl-10863,A.T. Perry,PIT,WR,AT Perry,,999,WR,8,,3,26,,
nfl-96,Aaron Rodgers,PIT,QB,,8439,339,QB,1,,21,42,,
nfl-13983,Ahmari Harvey,PIT,DB,,,9999999,DB,,,0,23,,
nfl-7113,Alex Highsmith,PIT,LB,,4037333,270,ROLB,1,,6,28,,
nfl-12138,Anthony Goodlow,PIT,DE,,,9999999,DL,,,2,26,,
nfl-7655,Asante Samuel,PIT,CB,,,9999999,RCB,2,,5,26,,
nfl-7757,Ben Skowronek,PIT,WR,,,999,WR,5,,5,29,,
nfl-7796,Brandin Echols,PIT,CB,,,9999999,NB,2,,5,28,,
nfl-7865,Brandon Smith,PIT,WR,,,9999999,WR,10,,5,27,,
nfl-8790,Brock Hoffman,PIT,C,,,9999999,OL,,,4,27,,
nfl-10884,Broderick Jones,PIT,OL,,,9999999,OL,,,3,25,,
nfl-843,Cameron Heyward,PIT,DT,,13977,999,RDE,1,,15,37,,
nfl-4654,Cameron Johnston,PIT,P,,3051397,9999999,P,,,9,34,,
nfl-12733,Carson Bruener,PIT,LB,,,9999999,LILB,3,,1,25,,
